building	shop	prper	names	rents	locs2	schools	shopadd	locs1	lines	sales	years	houses	comper	url	build	prices	counts	devloper	types	discribe
1栋	欧陆北门店	3.6元/平米/月	欧陆大厦	8	亚运村小营		朝阳区北苑路172号万兴苑15、16号楼裙房118号	朝阳	5号线惠新西街北口站	0	塔楼?2000年	379户	北京中实杰肯道夫物业管理有限公司	http://bj.lianjia.com/xiaoqu/1111027378685/	塔楼	34288	2	北京太合龙脉房地产开发有限责任公司		容积率/2??绿化率/30%
15栋	新定福庄店	0.85至1.2元/平米/月	妇联小区	9	定福庄	传媒附小	朝阳区定福庄西街北口1号	朝阳	八通线传媒大学站	2	塔楼板楼?1993年	1856户	北京房修一物业管理有限公司	http://bj.lianjia.com/xiaoqu/1111027374296/	塔楼/板楼	33265	2	无开发商		容积率/2.15??绿化率/25%
7栋	定福家园店	0.9元/平米/月	天泰苑A8区	1	定福庄		朝阳区平房乡朝阳北路定福家园3号院3号楼3-2底商	朝阳	6号线褡裢坡站	4	板楼塔板结合?2008年	780户	北京京通天泰物业管理有限公司	http://bj.lianjia.com/xiaoqu/1111027380052/	板楼/塔板结合	33342	2	北京京通天泰房地产开发公司		容积率/1.97??绿化率/30%
61栋	暂无门店信息	暂无信息	双旭花园	5	豆各庄			朝阳		0	板楼?1996年	517户	暂无信息	http://bj.lianjia.com/xiaoqu/1111027379606/	板楼	19306	0	暂无信息		容积率/0.7??绿化率/40%
7栋	暂无门店信息	暂无信息	第二监狱宿舍	0	豆各庄			朝阳		0	板楼?1990年	348户	暂无信息	http://bj.lianjia.com/xiaoqu/1111027376826/	板楼	25839	0	暂无信息		暂无容积率信息??绿化率/40%
5栋	通惠家园一店	暂无信息	盛世龙源	0	百子湾		朝阳区通惠家园惠生园14号楼	朝阳	1号线四惠东站	0	板楼?未知年	462户	暂无信息	http://bj.lianjia.com/xiaoqu/1111041163398/	板楼	18897	0	暂无信息		暂无容积率信息??暂无绿化率信息
44栋	新天地店	暂无信息	连心园西区	15	管庄		朝阳区朝阳路5号院8号楼	朝阳	6号线草房站	0	板楼?2005年	2468户	暂无信息	http://bj.lianjia.com/xiaoqu/1111041862026/	板楼	18823	0	暂无信息		暂无容积率信息??暂无绿化率信息
8栋	尚东阁店	暂无信息	北岸1292	0	管庄	近地铁八通线双桥站	朝阳区官庄尚东阁2号楼底商	朝阳		0	板楼塔板结合?2009年	1973户	暂无信息	http://bj.lianjia.com/xiaoqu/1111027375693/	板楼/塔板结合	17726	0	暂无信息		容积率/2??绿化率/25%
19栋	驼房营西里店	暂无信息	酒仙桥三街坊	3	酒仙桥		朝阳区驼房营西里甲3号楼一层	朝阳	14号线(东段)将台站	1	板楼?1977年	1087户	单位自管物业	http://bj.lianjia.com/xiaoqu/1111027377464/	板楼	38663	0	无开发商		容积率/2.3??绿化率/20%
2栋	胜古店	2.06元/平米/月	胜古中路1号院	1	安贞		东城区安外胜古中路1号2号楼由南向北第三第四间	朝阳	5号线和平西桥站	0	板楼塔板结合?1996年	256户	北京宸居物业管理有限责任公司	http://bj.lianjia.com/xiaoqu/1111027379254/	板楼/塔板结合	38609	0	北京全联房地产开发有限公司		容积率/2.9??绿化率/25%
13栋	慈云寺店	暂无信息	十里堡	4	四惠		朝阳八里庄东里39号楼1层	朝阳	6号线十里堡站	1	板楼?1967年	748户	无物业管理服务	http://bj.lianjia.com/xiaoqu/1111027379399/	板楼	36195	2	暂无信息		暂无容积率信息??暂无绿化率信息
6栋	东风北桥店	暂无信息	亮马桥9号院	2	酒仙桥		北京市朝阳区酒仙桥南路9号院2号楼B103-1	朝阳	14号线(东段)东风北桥站	1	板楼?1986年	379户	北京喜莱达物业管理有限公司	http://bj.lianjia.com/xiaoqu/1111027378007/	板楼	38458	0	北京旅游房地产开发有限公司		暂无容积率信息??绿化率/20%
7栋	远洋一方店	暂无信息	远洋一方润园6号院	5	双桥	远洋一方小学	朝阳区官庄乡塔营村南侧（西）（双桥东路甲10号-1002底商）	朝阳	八通线管庄站	0	塔板结合?2010年	1375户	北京远洋基业物业管理有限公司	http://bj.lianjia.com/xiaoqu/1111040863031/	塔板结合	37762	0	暂无信息		暂无容积率信息??暂无绿化率信息
1栋	奥林匹克花园三期店	暂无信息	红松园北里甲1号院	1	东坝		北京市朝阳区京奥家园300号楼1层106	朝阳		0	未知类型?未知年	72户	暂无信息	http://bj.lianjia.com/xiaoqu/1111100384369/	未知类型	38348	0	暂无信息		暂无容积率信息??暂无绿化率信息
4栋	高家园小区店	暂无信息	将台路	0	酒仙桥		朝阳高家园一区6号楼6-4	朝阳	14号线(东段)将台站	1	板楼平房?1983年	176户	暂无信息	http://bj.lianjia.com/xiaoqu/1111027377408/	板楼/平房	37812	0	暂无信息		容积率/1.7??绿化率/20%
8栋	旭辉奥都店	暂无信息	来北家园	2	北苑		朝阳区北苑家园八立水桥东南角旭辉奥都中心4号办公楼1号	朝阳		0	未知类型?2012年	2304户	暂无信息	http://bj.lianjia.com/xiaoqu/1111045996809/	未知类型	37707	0	暂无信息		暂无容积率信息??暂无绿化率信息
15栋	银枫家园店	暂无信息	大山子西里	5	大山子		朝阳区彩虹路甲6号楼	朝阳	14号线(东段)望京南站	0	塔楼板楼塔板结合?1980年	648户	暂无信息	http://bj.lianjia.com/xiaoqu/1111027373920/	塔楼/板楼/塔板结合	37520	0	暂无信息		暂无容积率信息??暂无绿化率信息
1栋	润枫水尚南门店	暂无信息	青年路51号	0	朝青		朝阳区青年路西里5号院润枫水尚4号楼13号	朝阳	6号线青年路站	0	板楼?1995年	144户	北京金泰物业管理有限公司	http://bj.lianjia.com/xiaoqu/1111027378895/	板楼	37356	0	无开发商	1	容积率/2.5??暂无绿化率信息
9栋	定福家园店	1.5元/平米/月	定福景园	1	定福庄		朝阳区平房乡朝阳北路定福家园3号院3号楼3-2底商	朝阳	6号线褡裢坡站	4	板楼塔板结合?2006年	403户	北京市三和物业管理有限公司	http://bj.lianjia.com/xiaoqu/1111027376840/	板楼/塔板结合	37051	0	北京京通天泰房地产开发公司		容积率/1.46??绿化率/33%
1栋	劲松三区店	暂无信息	龙辉大厦	8	劲松		朝阳区劲松三区304楼一层底商（嘉事堂药店西侧）	朝阳	10号线劲松站	0	塔楼?2000年	128户	恒昌物业管理公司	http://bj.lianjia.com/xiaoqu/1111027377863/	塔楼	36863	0	北京恒昌房地产开发有限公司		容积率/2??绿化率/30%
2栋	凯德锦绣店	1.35元/平米/月	京棉新城A1区	0	四惠		朝阳市朝阳区慈云寺北里207号楼1至2层112.115	朝阳	6号线十里堡站	0	板楼塔板结合?2012年	2176户	北京银地物业管理有限公司	http://bj.lianjia.com/xiaoqu/1111027377298/	板楼/塔板结合	36004	0	北京方晟房地产开发有限责任公司		暂无容积率信息??暂无绿化率信息
3栋	赛洛城广场店	0.5元/平米/月	北京建筑木材总厂宿舍	4	百子湾		朝阳百子湾东里301号楼1层301-06	朝阳	1号线四惠东站	1	板楼?1985年	264户	北京建工物业服务有限公司	http://bj.lianjia.com/xiaoqu/1111027375910/	板楼	35710	0	北京建筑材料集团房地产开发公司		暂无容积率信息??暂无绿化率信息
1栋	天鹅湾北区店	暂无信息	甘露园东里	0	甘露园		朝阳区雅成二里20号楼1层115	朝阳	6号线青年路站	0	板楼?1980年	60户	北京市双桥康居物业管理中心	http://bj.lianjia.com/xiaoqu/1111027374647/	板楼	36008	0	暂无信息		容积率/3.2??绿化率/35%
2栋	新定福庄店	暂无信息	定福庄中学	0	定福庄	传媒附小	朝阳区定福庄西街北口1号	朝阳	八通线传媒大学站	0	板楼?1986年	108户	无物业管理服务	http://bj.lianjia.com/xiaoqu/1111027376872/	板楼	35650	0	无开发商		容积率/2.15??绿化率/50%
16栋	暂无门店信息	暂无信息	红松园北里2号院	2	东坝			朝阳		0	板楼塔板结合?1976年	941户	华润置地(北京)物业管理有限责任公司	http://bj.lianjia.com/xiaoqu/1111027375289/	板楼/塔板结合	34035	0	华润置地(北京)股份有限公司		容积率/1.9??绿化率/30%
8栋	新定福庄店	0.6元/平米/月	绿岛苑东区	4	定福庄	传媒附小	朝阳区定福庄西街北口1号	朝阳	八通线传媒大学站	0	板楼?1979年	602户	北京房修一物业管理有限公司	http://bj.lianjia.com/xiaoqu/1111027377805/	板楼	35369	0	无开发商		容积率/2.3??绿化率/30%
2栋	珠江绿洲南门店	1.2元/平米/月	定福庄南里4号院	2	定福庄	传媒附小	建国路18号院10号楼1层102	朝阳	八通线传媒大学站	0	板楼塔板结合?2005年	549户	单位自管物业	http://bj.lianjia.com/xiaoqu/1111027376868/	板楼/塔板结合	33696	0	北京柏宏房地产开发有限公司		容积率/31??绿化率/27%
2栋	暂无门店信息	暂无信息	高碑店村5号院	0	高碑店	近地铁八通线高碑店站		朝阳		0	未知类型?未知年	117户	暂无信息	http://bj.lianjia.com/xiaoqu/1111046452996/	未知类型	35148	0	暂无信息		暂无容积率信息??暂无绿化率信息
2栋	驼房营西里店	0.78元/平米/月	酒仙桥南路4号院	0	酒仙桥		朝阳区驼房营西里甲3号楼一层	朝阳		0	板楼?2003年	52户	北京国泰顺达物业管理有限公司	http://bj.lianjia.com/xiaoqu/1111027377458/	板楼	32655	0	北京红星房地产开发有限公司		容积率/2??绿化率/35%
6栋	暂无门店信息	暂无信息	北苑3号院	3	北苑			朝阳	5号线北苑路北站	0	板楼?1980年	540户	无物业管理服务	http://bj.lianjia.com/xiaoqu/1111027376229/	板楼	33521	0	无开发商		容积率/2.5??绿化率/20%
2栋	山水文园一店	0.5元/平米/月	大羊坊路79号院	0	十里河		朝阳周庄山水文园1号楼8号底商	朝阳	10号线十里河站	0	板楼?1998年	144户	北京金都宏业物业管理中心	http://bj.lianjia.com/xiaoqu/1111027374020/	板楼	32183	0	北京大洋房地产开发有限公司		暂无容积率信息??暂无绿化率信息
1栋	新天地店	暂无信息	管庄南街	0	管庄	近地铁八通线管庄站	朝阳区朝阳路5号院8号楼	朝阳		0	板楼?2000年	48户	暂无信息	http://bj.lianjia.com/xiaoqu/1111044918637/	板楼	32824	0	暂无信息		暂无容积率信息??暂无绿化率信息
6栋	暂无门店信息	暂无信息	福盈家园	2	定福庄	传媒附小		朝阳	6号线褡裢坡站	0	塔板结合?2010年	2529户	暂无信息	http://bj.lianjia.com/xiaoqu/1111027374422/	塔板结合	12323	0	暂无信息		暂无容积率信息??暂无绿化率信息
1栋	远洋一方店	暂无信息	零点特区	5	双桥	近地铁八通线管庄站	朝阳区官庄乡塔营村南侧（西）（双桥东路甲10号-1002底商）	朝阳		0	板楼?2007年	608户	暂无信息	http://bj.lianjia.com/xiaoqu/1111027377803/	板楼	16077	0	北京天筑伟业房地产开发有限公司		容积率/3??绿化率/20%
1栋	华亭店	5.2元/平米/月	凌云名苑	0	健翔桥	中科院附属实验学校	朝阳区华严北里51号楼	朝阳	8号线奥体中心站	0	板楼?2013年	100户	太原市蓝色天际物业管理有限公司北京分公司	http://bj.lianjia.com/xiaoqu/1111046880746/	板楼	74409	1	北京市凌云宇阳房地产开发有限公司	3	容积率/2.3??绿化率/35%
5栋	芳草地店	0.5元/平米/月	日坛北路2号院	3	朝阳门外	芳草地国际学校	朝阳区东大桥路23号楼1门3室	朝阳	6号线东大桥站	0	板楼?1972年	197户	单位自管物业	http://bj.lianjia.com/xiaoqu/1111027379057/	板楼	75845	1	暂无信息		容积率/0.86??绿化率/30%
8栋	双桥店	暂无信息	三间房西里	0	朝阳其它	定福庄一小	朝阳区双惠苑甲4楼6号	朝阳	6号线褡裢坡站	0	板楼?1992年	760户	暂无信息	http://bj.lianjia.com/xiaoqu/1111027379338/	板楼	34042	0	暂无信息		暂无容积率信息??暂无绿化率信息
2栋	华严北里新店	0.5元/平米/月	民族园9号院	2	健翔桥		朝阳区华严北里9号院39号楼底商39-4	朝阳	8号线奥体中心站	1	板楼?1999年	192户	单位自管物业	http://bj.lianjia.com/xiaoqu/1111027378457/	板楼	67030	1	暂无信息		容积率/3??绿化率/20%
2栋	中景豪庭店	1.98元/平米/月	大龙公寓	2	安贞		东城安外大街安德路47号	朝阳	5号线和平里北街站	1	塔楼?1999年	352户	北京万达物业管理中心	http://bj.lianjia.com/xiaoqu/1111027373753/	塔楼	65484	1	暂无信息		容积率/3??绿化率/30%
10栋	安慧东里店	1.83至2.3元/平米/月	干杨树	5	亚运村小营		朝阳安惠东里9号楼底墒	朝阳	5号线惠新西街北口站	1	塔楼板楼塔板结合?1998年	1357户	北京首佳物业管理有限公司	http://bj.lianjia.com/xiaoqu/1111027374818/	塔楼/板楼/塔板结合	62674	1	北京住公房地产开发有限公司		容积率/4.6??绿化率/45%
5栋	富东嘉园店	暂无信息	高杨树南里	2	东坝		朝阳高杨树南里1号楼1层2单元101	朝阳		0	板楼?1983年	252户	暂无信息	http://bj.lianjia.com/xiaoqu/1111027374821/	板楼	34031	0	暂无信息		暂无容积率信息??暂无绿化率信息
1栋	新和平西街店	暂无信息	和平街西苑乙5号院	0	和平里		朝阳区和平西街小黄庄路1号	朝阳	5号线和平西桥站	0	塔楼?2004年	92户	北京乐都物业管理中心	http://bj.lianjia.com/xiaoqu/1111027375190/	塔楼	60015	1	北京建工地产		容积率/3.1??绿化率/10%
4栋	龙吟半岛店	2.8至3.6元/平米/月	海关总署	2	双井		朝阳区广渠门大街五号院富力城三期15号商业楼0101号	朝阳	7号线广渠门外站	0	板楼塔板结合?2006年	330户	北京金海燕物业管理有限公司光环物业管理分公司	http://bj.lianjia.com/xiaoqu/1111027375009/	板楼/塔板结合	72718	1	北京金隅嘉业房地产开发有限公司		容积率/2??绿化率/30%
1栋	中景豪庭店	暂无信息	兴化路11号院	0	安贞		东城安外大街安德路47号	朝阳	5号线和平里北街站	0	塔板结合?1983年	96户	无物业管理服务	http://bj.lianjia.com/xiaoqu/1111027380839/	塔板结合	61745	1	暂无信息	2	暂无容积率信息??暂无绿化率信息
2栋	东大桥一店	暂无信息	东草园	1	东大桥	白家庄小学	朝阳工人体育场东路3楼5单元2号	朝阳	6号线东大桥站	0	板楼?1985年	102户	暂无信息	http://bj.lianjia.com/xiaoqu/1111027376792/	板楼	59164	1	北京绿都源房地产开发有限公司	1	容积率/1??绿化率/0.2%
4栋	豪威家园店	暂无信息	小黄庄前街	1	安贞		朝阳区和平西苑20号楼c102号	朝阳	5号线和平西桥站	0	板楼?1996年	461户	无物业管理服务	http://bj.lianjia.com/xiaoqu/1111027380903/	板楼	59527	1	无开发商		容积率/1.1??绿化率/30%
14栋	西奥店	1.95元/平米/月	科学园南里五区	1	南沙滩	中科院附属实验学校	朝阳区南沙滩51号楼	朝阳	8号线奥林匹克公园站	0	板楼?1997年	372户	北京科住物业管理有限公司	http://bj.lianjia.com/xiaoqu/1111027377681/	板楼	74314	1	北京中科院		容积率/4??绿化率/35%
9栋	富力又一城四店	暂无信息	城与墅	1	豆各庄		朝阳区黄厂南里1号院	朝阳		1	未知类型?未知年	30户	暂无信息	http://bj.lianjia.com/xiaoqu/1111045191775/	未知类型	32067	2	北京怡景城房地产开发有限公司		容积率/0.78??绿化率/30%
5栋	新定福庄店	1.2元/平米/月	绿岛苑西区	7	定福庄	传媒附小	朝阳区定福庄西街北口1号	朝阳	八通线传媒大学站	2	塔楼?1998年	1086户	北京优力凯绿岛物业管理有限责任公司	http://bj.lianjia.com/xiaoqu/1111027377807/	塔楼	32828	2	北京优力凯置业有限责任公司	1	容积率/4.4??绿化率/35%
4栋	远洋一方店	0.5元/平米/月	双桥东路6号院	1	双桥	近地铁八通线管庄站	朝阳区官庄乡塔营村南侧（西）（双桥东路甲10号-1002底商）	朝阳		0	板楼?1995年	208户	北京城市展望物业管理有限公司	http://bj.lianjia.com/xiaoqu/1111027379521/	板楼	30280	2	无开发商	1	容积率/2??绿化率/20%
2栋	青年沟东路一店	2.95元/平米/月	锦鸿阁	5	和平里		朝阳区青年东路5号59幢	朝阳	13号线柳芳站	0	塔板结合?2006年	713户	青之旅物业	http://bj.lianjia.com/xiaoqu/1111027377152/	塔板结合	59808	1	北京金政房地产开发有限责任公司	8	容积率/2.9??绿化率/30%
1栋	嘉美风尚中心店	暂无信息	静安苑	0	国展	近地铁机场线三元桥站	朝阳区望京阜荣街15号院2号楼商业14	朝阳		0	板楼?1989年	60户	北京乾江物业有限责任公司	http://bj.lianjia.com/xiaoqu/1111027376981/	板楼	58894	1	暂无信息		容积率/2??绿化率/30%
8栋	暂无门店信息	暂无信息	广播大院	0	朝阳其它			朝阳		0	板楼?1979年	672户	单位自管物业	http://bj.lianjia.com/xiaoqu/1111027374498/	板楼	26542	2	无开发商		暂无容积率信息??暂无绿化率信息
10栋	北京奥林匹克花园店	暂无信息	单店西村	0	东坝	奥林匹克花园小学	朝阳区京奥家园522号楼112号	朝阳		0	板楼?1985年	2508户	单位自管物业	http://bj.lianjia.com/xiaoqu/1111027376824/	板楼	31613	2	暂无信息		容积率/2.5??绿化率/10%
1栋	京贸国际公寓店	暂无信息	北苑157	4	通州北苑	近地铁八通线八里桥站	通州八里桥南街68号底墒	朝阳		0	板楼?1992年	192户	暂无信息	http://bj.lianjia.com/xiaoqu/1111027376225/	板楼	24482	2	暂无信息		暂无容积率信息??暂无绿化率信息
5栋	昆泰国际店	0.5元/平米/月	天福园	3	朝阳门外	芳草地国际学校	朝阳区朝外大街昆泰国际公寓底商	朝阳	6号线东大桥站	0	板楼?1974年	318户	北京房修一广厦物业管理有限公司	http://bj.lianjia.com/xiaoqu/1111027379809/	板楼	77741	3	北京大成房地产股份有限公司		容积率/2??绿化率/30%
11栋	南新园店	7.98元/平米/月	山水文园五期	1	十里河		朝阳区南新园19号楼一层	朝阳	10号线十里河站	0	板楼?2013年	607户	北京仲量联行物业管理服务有限公司	http://bj.lianjia.com/xiaoqu/1111047293757/	板楼	73166	3	北京山水文园凯亚房地产开发有限公司	1	容积率/1.5??绿化率/70%
3栋	康城旗舰店	0.8至1.3元/平米/月	双桥中路10号北院	0	双桥	双桥二小	朝阳区双桥农场五号井小区7号楼底商链家地产	朝阳		0	板楼?1981年	152户	北京君豪物业管理股份有限公司	http://bj.lianjia.com/xiaoqu/1111027379536/	板楼	26547	2	北京金时代置业有限公司		容积率/1.8??绿化率/20%
8栋	芳草地小学店	0.5元/平米/月	芳草地西街	9	朝阳门外	芳草地国际学校	日坛北路4号荣宝宾馆西侧第五间	朝阳	6号线东大桥站	3	板楼?1975年	583户	单位自管物业	http://bj.lianjia.com/xiaoqu/1111027374146/	板楼	74975	3	暂无信息		暂无容积率信息??绿化率/15%
10栋	西奥店	1.95元/平米/月	科学园南里四区	0	南沙滩	中科院附属实验学校	朝阳区南沙滩51号楼	朝阳	8号线奥林匹克公园站	1	板楼?1994年	528户	北京科住物业管理有限公司	http://bj.lianjia.com/xiaoqu/1111027377680/	板楼	69764	3	北京中科院		容积率/2.9??绿化率/30%
2栋	首开幸福广场店	8.5元/平米/月	逸盛阁	3	三里屯		朝阳区首开幸福广场38号楼底商11-12	朝阳	10号线农业展览馆站	0	塔板结合?2010年	707户	北京金罗马物业管理有限公司	http://bj.lianjia.com/xiaoqu/1111027382011/	塔板结合	56725	4	北京美迪亚房地产有限公司	1	暂无容积率信息??暂无绿化率信息
6栋	惠新西街南口店	1至1.5元/平米/月	惠新南里5号院	5	惠新西街		朝阳志新里241号241-1底商	朝阳	5号线惠新西街南口站	1	塔楼板楼?1987年	640户	单位自管物业	http://bj.lianjia.com/xiaoqu/1111027375391/	塔楼/板楼	56218	4	北京市证工程总公司		容积率/3.2??绿化率/40%
5栋	团结湖北口店	0.6至1.2元/平米/月	农业部宿舍	2	农展馆		朝阳区团结湖路5号楼4-102	朝阳	10号线亮马桥站	1	板楼塔板结合?1994年	527户	北京农业生产资料有限公司物业管理	http://bj.lianjia.com/xiaoqu/1111027378663/	板楼/塔板结合	56720	4	北京锦绣大地农业股份有限公司		暂无容积率信息??绿化率/20%
6栋	豪威家园店	暂无信息	小黄庄前街3号院	3	安贞	朝师附小和平街校区	朝阳区和平西苑20号楼c102号	朝阳	5号线和平西桥站	0	板楼?1976年	378户	无物业管理服务	http://bj.lianjia.com/xiaoqu/1111027380906/	板楼	54630	4	无开发商	1	容积率/3.2??绿化率/3%
8栋	圣世一品店	1.71元/平米/月	农丰里	3	东大桥	白家庄小学	朝阳区核桃园北里11号楼首层4号	朝阳	6号线东大桥站	1	塔楼板楼?1979年	861户	街道办事处（委员会）代管物业	http://bj.lianjia.com/xiaoqu/1111027378480/	塔楼/板楼	73143	3	暂无信息		暂无容积率信息??绿化率/11%
22栋	奥林匹克花园二店	1.8至2.58元/平米/月	首开常青藤二期	6	东坝	奥林匹克花园小学	朝阳东坝中路京奥家园21-2	朝阳		2	板楼塔板结合?2011年	828户	北京市嘉宝物业管理有限公司	http://bj.lianjia.com/xiaoqu/1111041517016/	板楼/塔板结合	54600	4	北京首开天成房地产开发公司		容积率/1.2??绿化率/45%
4栋	阳光100店	0.85元/平米/月	关东店南街	3	东大桥		朝阳区光华路2号6号楼101	朝阳	10号线金台夕照站	0	塔楼板楼?1985年	282户	北京市房管所物业管理公司	http://bj.lianjia.com/xiaoqu/1111027374532/	塔楼/板楼	53742	4	暂无信息		容积率/3.7??绿化率/12%
5栋	和平东桥店	暂无信息	胜古东里	1	惠新西街	樱花实验学校	朝阳区和平街12区9楼底商	朝阳	5号线和平西桥站	2	板楼?1983年	540户	单位自管物业	http://bj.lianjia.com/xiaoqu/1111027379234/	板楼	54354	4	暂无信息		暂无容积率信息??绿化率/25%
12栋	亚运村店	0.68至2.5元/平米/月	安慧里四区	5	亚运村	安慧里中心小学	朝阳区亚运村安慧里四1号	朝阳	5号线惠新西街北口站	4	塔楼板楼?1987年	1266户	北辰信诚物业管理公司	http://bj.lianjia.com/xiaoqu/1111027375598/	塔楼/板楼	56379	4	北京北辰房地产开发股份有限公司	1	容积率/1.9??绿化率/35%
17栋	团结湖店	0.5元/平米/月	呼家楼北里	1	红庙	呼家楼中心小学	朝阳区团结湖路26号	朝阳	6号线呼家楼站	0	板楼?1961年	645户	街道办事处（委员会）代管物业	http://bj.lianjia.com/xiaoqu/1111027375082/	板楼	53521	4	北京市朝阳区房管局	2	容积率/2.3??绿化率/30%
6栋	青年沟东路一店	暂无信息	东土城路1号院	2	和平里	和平街中心小学	朝阳区青年东路5号59幢	朝阳	13号线柳芳站	0	板楼塔板结合?1992年	340户	暂无信息	http://bj.lianjia.com/xiaoqu/1111027373927/	板楼/塔板结合	53019	4	暂无信息	7	容积率/2??绿化率/30%
1栋	安慧东里店	1.1元/平米/月	市政物业小区	0	亚运村小营		朝阳安惠东里9号楼底墒	朝阳	5号线惠新西街北口站	0	板楼?2002年	120户	北京城建物业管理有限责任公司	http://bj.lianjia.com/xiaoqu/1111027379732/	板楼	52832	4	北京城建房地产开发有限公司		容积率/1.3??绿化率/40%
7栋	千鹤家园店	3.46元/平米/月	三空间	5	亚运村小营		朝阳惠新北里17号楼17-6号	朝阳	5号线惠新西街北口站	2	板楼塔板结合?2005年	400户	北京达文中澳物业	http://bj.lianjia.com/xiaoqu/1111027379390/	板楼/塔板结合	52741	4	北京君龙房地产开发有限公司	1	容积率/2.6??绿化率/35%
3栋	静安里店	暂无信息	静安西街	2	国展	近地铁机场线三元桥站	朝阳区静安里15号楼3门103	朝阳		1	塔楼塔板结合?1990年	463户	暂无信息	http://bj.lianjia.com/xiaoqu/1111027376979/	塔楼/塔板结合	51297	4	暂无信息	2	容积率/2.1??绿化率/35%
1栋	阳光100店	暂无信息	旺座中心	9	东大桥		朝阳区光华路2号6号楼101	朝阳	10号线金台夕照站	0	塔楼?2003年	1386户	暂无信息	http://bj.lianjia.com/xiaoqu/1111027380550/	塔楼	52364	4	北京信天亚房地产开发有限公司		容积率/5??绿化率/32%
13栋	嘉美风尚中心店	0.8元/平米/月	左家庄	2	国展	近地铁机场线三元桥站	朝阳区望京阜荣街15号院2号楼商业14	朝阳		0	板楼?1962年	864户	北京润民物业管理服务中心	http://bj.lianjia.com/xiaoqu/1111027382565/	板楼	50287	4	暂无信息	6	容积率/0.7??绿化率/40%
3栋	甜水园北里店	0.74至1.36元/平米/月	碧水园	0	甜水园		朝阳区甜水园北里7号楼底商（季雅美容美发店部分）	朝阳	6号线金台路站	0	塔楼板楼?2000年	468户	北京市恒安物业管理有限公司	http://bj.lianjia.com/xiaoqu/1111027376100/	塔楼/板楼	47218	4	北京市朝阳城市建设综合开发公司		容积率/3.6??绿化率/40%
4栋	美利山店	2.6元/平米/月	金泰先锋南区	2	百子湾		朝阳百子湾东里312号楼1层312-08	朝阳	7号线百子湾站	2	塔楼?2007年	380户	北京金泰物业管理有限公司	http://bj.lianjia.com/xiaoqu/1111027377410/	塔楼	49615	4	北京金泰恒业有限责任公司	7	容积率/2.2??绿化率/30%
4栋	建国门店	7.5元/平米/月	嘉华世纪公寓	1	建国门外		北京市朝阳区建华南路11号商通大厦1层南侧	朝阳	1号线建国门站	0	塔板结合?2002年	215户	北京银达物业管理有限公司	http://bj.lianjia.com/xiaoqu/1111027377172/	塔板结合	44839	4	北京白金房地产开发有限公司		容积率/5.88??绿化率/30%
6栋	远洋德邑店	0.5至1.7元/平米/月	广渠门外大街路北区	1	双井		东城区广渠门大街忠实里南街甲6号楼底商	朝阳	7号线广渠门外站	0	塔楼板楼?1981年	604户	北京房地集团有限公司第一物业管理	http://bj.lianjia.com/xiaoqu/1111027374685/	塔楼/板楼	46728	4	北京房地集团有限公司		容积率/1.1??绿化率/20%
4栋	道家园小区店	0.8至1元/平米/月	道家村	0	甜水园		朝阳甜水园东里7号楼底商	朝阳	6号线金台路站	0	板楼?1981年	177户	北京恒安物业管理公司	http://bj.lianjia.com/xiaoqu/1111027373709/	板楼	44924	4	北京城建开发有限公司		容积率/3.1??绿化率/10%
15栋	垡头广场店	暂无信息	垡头西里二区	6	垡头		北京朝阳区垡头盛和集贸市场中心3001号	朝阳	7号线欢乐谷景区站	1	塔楼板楼塔板结合?1980年	1140户	无物业管理服务	http://bj.lianjia.com/xiaoqu/1111027374369/	塔楼/板楼/塔板结合	35319	3	无开发商		暂无容积率信息??绿化率/15%
4栋	劲松西口店	1.18至1.78元/平米/月	广和南里二条	1	劲松		朝阳区劲松八区805楼一层	朝阳	7号线广渠门外站	0	板楼塔板结合?1989年	528户	国贸物业管理公司	http://bj.lianjia.com/xiaoqu/1111027374589/	板楼/塔板结合	44644	4	北京金隅嘉业房地产开发公司		暂无容积率信息??暂无绿化率信息
7栋	远洋天地店	2.3元/平米/月	远洋天地三期	6	四惠	芳草地远洋小学	朝阳区八里庄西里远洋天地60号楼1－101	朝阳	1号线四惠站	1	塔楼板楼?2002年	809户	北京远洋基业物业管理有限公司	http://bj.lianjia.com/xiaoqu/1111027382215/	塔楼/板楼	51486	4	远洋地产有限公司		容积率/3.2??绿化率/32.5%
12栋	垡头广场店	暂无信息	垡头北里	3	垡头		北京朝阳区垡头盛和集贸市场中心3001号	朝阳	7号线南楼梓庄站	3	板楼?1987年	1314户	无物业管理服务	http://bj.lianjia.com/xiaoqu/1111027374348/	板楼	32962	3	无开发商		暂无容积率信息??绿化率/20%
15栋	双桥路店	0.6元/平米/月	双柳巷	5	双桥	近地铁八通线双桥站	朝阳双桥金隅康惠园3号院7号楼底墒	朝阳		1	板楼?1979年	1244户	北京金海燕物业管理有限公司	http://bj.lianjia.com/xiaoqu/1111027379461/	板楼	31735	3	无开发商		容积率/1.8??绿化率/20%
4栋	新京通苑店	1.64元/平米/月	馨岛苑	0	管庄	二外附小	朝阳区京通苑12号楼1层107	朝阳	八通线管庄站	0	塔板结合?2008年	451户	北京顺长物业管理中心	http://bj.lianjia.com/xiaoqu/1111027380686/	塔板结合	29572	3	暂无信息		容积率/2.3??绿化率/33%
