building,prper,names,rents,locs2,schools,locs1,lines,sales,years,houses,comper,url,build,prices,counts,devloper,discribe
,,德雅佳园,2,中北镇,,西青,,,1990年,,,http://tj.lianjia.com/xiaoqu/1211100382168/,,暂无均价,0,,
,,江东花园,0,中北镇,,西青,号线勤俭道站,,未知年,,,http://tj.lianjia.com/xiaoqu/1211100382168/,,暂无均价,0,,
,,灵泉北里,2,张家窝,,西青,,,未知年,,,http://tj.lianjia.com/xiaoqu/1211100382168/,,暂无均价,0,,
,,海泰绿色产业基地,9,张家窝,,西青,号线高新区站,,未知年,,,http://tj.lianjia.com/xiaoqu/1211100382168/,,暂无均价,0,,
,,景福花园,2,精武镇,,西青,,,未知年,,,http://tj.lianjia.com/xiaoqu/1211100382168/,,暂无均价,0,,
,,格调松间,0,精武镇,,西青,号线大学城站,,2018年,,,http://tj.lianjia.com/xiaoqu/1211100382168/,,暂无均价,0,,
,,玉台路,0,张家窝,,西青,,,未知年,,,http://tj.lianjia.com/xiaoqu/1211100382168/,,暂无均价,0,,
,,仁河里,1,大寺,,西青,,,未知年,,,http://tj.lianjia.com/xiaoqu/1211100382168/,,暂无均价,0,,
,,919别墅,2,中北镇,,西青,,,未知年,,,http://tj.lianjia.com/xiaoqu/1211100382168/,,暂无均价,0,,
,,融泰城,0,李七庄,,西青,,,2018年,,,http://tj.lianjia.com/xiaoqu/1211100382168/,,暂无均价,0,,
,,家兴里,3,张家窝,,西青,,,未知年,,,http://tj.lianjia.com/xiaoqu/1211100382168/,,暂无均价,0,,
,,人祥南里,0,张家窝,,西青,,,未知年,,,http://tj.lianjia.com/xiaoqu/1211100382168/,,暂无均价,0,,
,,家诚里,2,张家窝,,西青,,,未知年,,,http://tj.lianjia.com/xiaoqu/1211100382168/,,暂无均价,0,,
,,锦盛里,0,张家窝,,西青,,,未知年,,,http://tj.lianjia.com/xiaoqu/1211100382168/,,暂无均价,0,,
,,秋鼎园,3,精武镇,,西青,,,未知年,,,http://tj.lianjia.com/xiaoqu/1211100382168/,,暂无均价,0,,
,,夏华园,0,精武镇,,西青,,,未知年,,,http://tj.lianjia.com/xiaoqu/1211100382168/,,暂无均价,0,,
,,大地12城,2,中北镇,,西青,,,2014年,,,http://tj.lianjia.com/xiaoqu/1211100195150/,,14280,0,,
,,程华欣苑,5,李七庄,,西青,号线天塔站,,2001年,,,http://tj.lianjia.com/xiaoqu/1211100195150/,,14908,0,,
,,社会山山巅,0,张家窝,,西青,号线西康路站,,2015年,,,http://tj.lianjia.com/xiaoqu/1211100195150/,,15115,0,,
,,西苑别墅洋房,1,中北镇,,西青,,,未知年,,,http://tj.lianjia.com/xiaoqu/1211100195150/,,15534,0,,
,,时光墅,1,大寺,,西青,,,2014年,,,http://tj.lianjia.com/xiaoqu/1211100195150/,,16091,0,,
,,理想城,0,大寺,,西青,,,2012年,,,http://tj.lianjia.com/xiaoqu/1211100195150/,,16225,0,,
,,金融街融汇,0,张家窝,,西青,,,2016年,,,http://tj.lianjia.com/xiaoqu/1211100195150/,,16301,0,,
,,松江城幸福山,3,李七庄,,西青,,,2013年,,,http://tj.lianjia.com/xiaoqu/1211100195150/,,16660,0,,
,,保利罗兰公馆,0,张家窝,,西青,,,2015年,,,http://tj.lianjia.com/xiaoqu/1211100195150/,,18553,0,,
,,蒙地卡罗别墅,0,中北镇,,西青,,,未知年,,,http://tj.lianjia.com/xiaoqu/1211100195150/,,18868,0,,
,,洛卡小镇逸境园,4,大寺,,西青,,,2010年,,,http://tj.lianjia.com/xiaoqu/1211100195150/,,19921,0,,
,,天房美域,0,李七庄,,西青,,,未知年,,,http://tj.lianjia.com/xiaoqu/1211100195150/,,21985,0,,
,,富国高银,0,张家窝,,西青,,,2016年,,,http://tj.lianjia.com/xiaoqu/1211100195150/,,37841,0,,
,,园艺研究所,17,中北镇,,西青,,,未知年,,,http://tj.lianjia.com/xiaoqu/1211100195150/,,暂无均价,2,,
,,新华里(西青区),1,杨柳青,,西青,,,1995年,,,http://tj.lianjia.com/xiaoqu/1211100195150/,,暂无均价,2,,
,,育水佳苑c区,5,李七庄,,西青,,,2006年,,,http://tj.lianjia.com/xiaoqu/1211100195150/,,暂无均价,1,,
,,溪竹苑,3,中北镇,,西青,,,2010年,,,http://tj.lianjia.com/xiaoqu/1211100195150/,,暂无均价,1,,
,,怡和新村,6,西营门,,西青,,,未知年,,,http://tj.lianjia.com/xiaoqu/1211100195150/,,暂无均价,1,,
,,名景花园,30,西营门,,西青,号线卞兴站,,未知年,,,http://tj.lianjia.com/xiaoqu/1211100195150/,,暂无均价,1,,
,,博文苑,1,大寺,,西青,,,2007年,,,http://tj.lianjia.com/xiaoqu/1211100195150/,,暂无均价,1,,
,,社会山Bigparty,0,张家窝,,西青,号线南站站,,2015年,,,http://tj.lianjia.com/xiaoqu/1211100195150/,,暂无均价,1,,
,,新华东里(西青区),0,杨柳青,,西青,,,1991年,,,http://tj.lianjia.com/xiaoqu/1211100195150/,,暂无均价,1,,
,,首创福特纳湾金盛园,0,大寺,,西青,,,未知年,,,http://tj.lianjia.com/xiaoqu/1211100195150/,,暂无均价,1,,
,,碧水家园E区,7,中北镇,,西青,,,未知年,,,http://tj.lianjia.com/xiaoqu/1211100195150/,,暂无均价,0,,
,,姜井家园,0,中北镇,,西青,,,未知年,,,http://tj.lianjia.com/xiaoqu/1211100195150/,,暂无均价,0,,
,,欣迁里,0,西营门,,西青,号线卞兴站,,2000年,,,http://tj.lianjia.com/xiaoqu/1211100195150/,,暂无均价,0,,
,,和苑家园尊和园,30,西营门,,西青,,,2011年,,,http://tj.lianjia.com/xiaoqu/1211100195150/,,暂无均价,0,,
,,和苑家园尚和园,18,西营门,,西青,,,2011年,,,http://tj.lianjia.com/xiaoqu/1211100195150/,,暂无均价,0,,
,,雅轩园,0,杨柳青,,西青,,,2012年,,,http://tj.lianjia.com/xiaoqu/1211100195150/,,暂无均价,0,,
,,雅馨园,0,杨柳青,,西青,,,未知年,,,http://tj.lianjia.com/xiaoqu/1211100195150/,,暂无均价,0,,
,,于泽新园,0,李七庄,,西青,,,2007年,,,http://tj.lianjia.com/xiaoqu/1211047182983/,,6992,0,,
,,房信彩虹城,0,大寺,,西青,,,2016年,,,http://tj.lianjia.com/xiaoqu/1211047182983/,,7080,0,,
,,于泽园,1,李七庄,,西青,号线营口道站,,未知年,,,http://tj.lianjia.com/xiaoqu/1211047182983/,,7085,0,,
,,信诚里,0,精武镇,,西青,号线华山里站,,未知年,,,http://tj.lianjia.com/xiaoqu/1211047182983/,,7189,0,,
,,银湾国际广场,1,大寺,,西青,,,未知年,,,http://tj.lianjia.com/xiaoqu/1211047182983/,,7253,0,,
,,盛阳园,4,李七庄,,西青,,,未知年,,,http://tj.lianjia.com/xiaoqu/1211047182983/,,7311,0,,
,,柳轩苑,1,杨柳青,,西青,,,2004年,,,http://tj.lianjia.com/xiaoqu/1211047182983/,,7377,0,,
,,天安数码城,2,张家窝,,西青,,,未知年,,,http://tj.lianjia.com/xiaoqu/1211047182983/,,7449,0,,
,,永发花园,0,中北镇,,西青,,,未知年,,,http://tj.lianjia.com/xiaoqu/1211047182983/,,7559,0,,
,,邓店欣苑,2,李七庄,,西青,,,2003年,,,http://tj.lianjia.com/xiaoqu/1211047182983/,,7656,0,,
,,日东里,1,中北镇,,西青,,,1990年,,,http://tj.lianjia.com/xiaoqu/1211047182983/,,7779,0,,
,,曹庄欣苑,10,中北镇,,西青,号线长虹公园站,,2011年,,,http://tj.lianjia.com/xiaoqu/1211047182983/,,8082,0,,
,,碧水家园B区,12,中北镇,,西青,,,未知年,,,http://tj.lianjia.com/xiaoqu/1211047182983/,,8108,0,,
,,碧水家园D区,17,中北镇,,西青,,,未知年,,,http://tj.lianjia.com/xiaoqu/1211047182983/,,8108,0,,
,,碧水家园C区,7,中北镇,,西青,,,未知年,,,http://tj.lianjia.com/xiaoqu/1211047182983/,,8108,0,,
,,姚村公寓,0,精武镇,,西青,,,未知年,,,http://tj.lianjia.com/xiaoqu/1211047182983/,,8114,0,,
,,金丽花园,7,李七庄,,西青,,,2002年,,,http://tj.lianjia.com/xiaoqu/1211047182983/,,8317,0,,
,,东兴南里,5,中北镇,,西青,号线长虹公园站,,1994年,,,http://tj.lianjia.com/xiaoqu/1211047182983/,,8377,0,,
,,东兴里,15,中北镇,,西青,,,1999年,,,http://tj.lianjia.com/xiaoqu/1211047182983/,,8377,0,,
,,凌云里,0,杨柳青,,西青,,,未知年,,,http://tj.lianjia.com/xiaoqu/1211047182983/,,8486,0,,
,,慧轩家园,0,西营门,,西青,号线卞兴站,,2008年,,,http://tj.lianjia.com/xiaoqu/1211047182983/,,8579,0,,
,,文博园,2,精武镇,,西青,,,1990年,,,http://tj.lianjia.com/xiaoqu/1211047182983/,,8643,0,,
,,陵园西里,0,杨柳青,,西青,,,未知年,,,http://tj.lianjia.com/xiaoqu/1211047182983/,,8728,0,,
,,平和公寓,1,杨柳青,,西青,,,未知年,,,http://tj.lianjia.com/xiaoqu/1211047182983/,,8813,0,,
,,广悦里,0,杨柳青,,西青,,,未知年,,,http://tj.lianjia.com/xiaoqu/1211047182983/,,9001,0,,
,,悦雅花园,3,李七庄,,西青,,,2002年,,,http://tj.lianjia.com/xiaoqu/1211047182983/,,9068,0,,
,,碧水家园A区,15,中北镇,,西青,,,2010年,,,http://tj.lianjia.com/xiaoqu/1211047182983/,,9127,0,,
,,天津东方环球影城,2,中北镇,,西青,号线曹庄站,,2016年,,,http://tj.lianjia.com/xiaoqu/1211047182983/,,9182,0,,
,,海泰软件园SOHO,0,张家窝,,西青,,,2013年,,,http://tj.lianjia.com/xiaoqu/126970453012591/,,9380,0,,
,,礼贤里,0,精武镇,,西青,,,未知年,,,http://tj.lianjia.com/xiaoqu/126970453012591/,,9417,0,,
,,新津国际别墅区,6,中北镇,,西青,,,未知年,,,http://tj.lianjia.com/xiaoqu/126970453012591/,,9693,0,,
,,梨秀园,7,李七庄,,西青,,,2000年,,,http://tj.lianjia.com/xiaoqu/1211047182983/,,9196,0,,
,,凌福郡庭,1,李七庄,,西青,,,未知年,,,http://tj.lianjia.com/xiaoqu/1211047182983/,,9249,0,,
,,青水家园,4,杨柳青,,西青,,,2003年,,,http://tj.lianjia.com/xiaoqu/126970453012591/,,9699,0,,
,,溪清苑,4,中北镇,,西青,,,2008年,,,http://tj.lianjia.com/xiaoqu/126970453012591/,,9815,0,,
,,宏兴园,0,杨柳青,,西青,,,2000年,,,http://tj.lianjia.com/xiaoqu/126970453012591/,,10299,0,,
,,小镇西西里瑞泰里,0,精武镇,,西青,,,2012年,,,http://tj.lianjia.com/xiaoqu/126970453012591/,,10495,0,,
,,华城景苑盛和丽园,20,西营门,,西青,,,2011年,,,http://tj.lianjia.com/xiaoqu/126970453012591/,,10567,0,,
,,旭辉燕南园,0,精武镇,,西青,,,2017年,,,http://tj.lianjia.com/xiaoqu/126970453012591/,,10645,0,,
,,家华里,0,张家窝,,西青,,,未知年,,,http://tj.lianjia.com/xiaoqu/126970453012591/,,10815,0,,
,,溪悦园,6,中北镇,,西青,,,1999年,,,http://tj.lianjia.com/xiaoqu/126970453012591/,,10875,0,,
,,保利金融街诺丁山,0,张家窝,,西青,,,2016年,,,http://tj.lianjia.com/xiaoqu/126970453012591/,,10943,0,,
,,利海公寓,0,中北镇,,西青,,,2005年,,,http://tj.lianjia.com/xiaoqu/126970453012591/,,11129,0,,
,,高雅公寓,4,李七庄,,西青,,,未知年,,,http://tj.lianjia.com/xiaoqu/126970453012591/,,11268,0,,
,,学者公寓,2,精武镇,,西青,,,未知年,,,http://tj.lianjia.com/xiaoqu/126970453012591/,,11412,0,,
,,青朗园,0,杨柳青,,西青,,,2013年,,,http://tj.lianjia.com/xiaoqu/126970453012591/,,11428,0,,
,,秋爽西里,4,西营门,,西青,号线卞兴站,,1999年,,,http://tj.lianjia.com/xiaoqu/126970453012591/,,11479,0,,
,,王兰庄花园,1,李七庄,,西青,,,未知年,,,http://tj.lianjia.com/xiaoqu/126970453012591/,,11834,0,,
,,兆发家园,0,西营门,,西青,号线卞兴站,,未知年,,,http://tj.lianjia.com/xiaoqu/126970453012591/,,11859,0,,
,,高雅嘉园,1,李七庄,,西青,,,未知年,,,http://tj.lianjia.com/xiaoqu/126970453012591/,,12070,0,,
,,侯台新村,20,中北镇,,西青,,,1998年,,,http://tj.lianjia.com/xiaoqu/126970453012591/,,12213,0,,
,,溪茗园别墅,0,中北镇,,西青,,,未知年,,,http://tj.lianjia.com/xiaoqu/126970453012591/,,12214,0,,
,,荷塘悦色,0,杨柳青,,西青,,,2016年,,,http://tj.lianjia.com/xiaoqu/126970453012591/,,12463,0,,
,,香堤庭院,0,张家窝,,西青,,,2014年,,,http://tj.lianjia.com/xiaoqu/126970453012591/,,12852,0,,
,,旭辉御园,2,中北镇,,西青,,,2015年,,,http://tj.lianjia.com/xiaoqu/126970453012591/,,13433,0,,
,,凤展园,2,李七庄,,西青,,,1990年,,,http://tj.lianjia.com/xiaoqu/126970453012591/,,13516,0,,
,,莱茵小镇,1,杨柳青,,西青,,,2012年,,,http://tj.lianjia.com/xiaoqu/126970453012591/,,13648,0,,
,,艺术家公寓,0,李七庄,,西青,号线东南角站,,1990年,,,http://tj.lianjia.com/xiaoqu/126970453012591/,,13809,0,,
,,沁春园,0,杨柳青,,西青,,,未知年,,,http://tj.lianjia.com/xiaoqu/126970453012591/,,13824,0,,
,,梅江康城诚康园,0,大寺,,西青,,,未知年,,,http://tj.lianjia.com/xiaoqu/126970453012591/,,13980,0,,
,,贻新园,0,第二大街,,开发区,滨9号线市民广场站,,未知年,,,http://tj.lianjia.com/xiaoqu/2811054061967/,,18912,0,,
,,翠园别墅,0,第二大街,,开发区,滨9号线泰达站,,未知年,,,http://tj.lianjia.com/xiaoqu/2811054061967/,,19289,0,,
,,爱丽家园,0,第三大街,,开发区,,,未知年,,,http://tj.lianjia.com/xiaoqu/2811054061967/,,20186,0,,
,,御景园邸一品阁,8,第二大街,,开发区,滨9号线泰达站,,2008年,,,http://tj.lianjia.com/xiaoqu/2811054061967/,,28546,0,,
,,枫景园,1,第五大街,,开发区,,,2003年,,,http://tj.lianjia.com/xiaoqu/2811054061967/,,暂无均价,5,,
,,爱丽家园西区,15,第三大街,,开发区,,,2007年,,,http://tj.lianjia.com/xiaoqu/2811054061967/,,暂无均价,1,,
,,贻成园西区,1,第三大街,,开发区,,,2004年,,,http://tj.lianjia.com/xiaoqu/2811054061967/,,暂无均价,1,,
,,贻成园东区,1,第三大街,,开发区,,,未知年,,,http://tj.lianjia.com/xiaoqu/2811054061967/,,暂无均价,1,,
,,清兰园,0,开发区,,开发区,,,未知年,,,http://tj.lianjia.com/xiaoqu/2811054061967/,,暂无均价,1,,
,,白云小区,0,第三大街,,开发区,,,2003年,,,http://tj.lianjia.com/xiaoqu/2811054061967/,,暂无均价,0,,
,,正大别墅,0,第二大街,,开发区,,,未知年,,,http://tj.lianjia.com/xiaoqu/2811054061967/,,暂无均价,0,,
,,万通新城,0,第五大街,,开发区,,,未知年,,,http://tj.lianjia.com/xiaoqu/2811054061967/,,暂无均价,0,,
,,翠享村,0,第三大街,,开发区,,,2009年,,,http://tj.lianjia.com/xiaoqu/2811054061967/,,暂无均价,0,,
,,第三大道8号,0,第三大街,,开发区,,,未知年,,,http://tj.lianjia.com/xiaoqu/2811054061967/,,暂无均价,0,,
,,蓝色海岸,0,第三大街,,开发区,,,未知年,,,http://tj.lianjia.com/xiaoqu/2811054061967/,,暂无均价,0,,
,,展望路12号,0,第三大街,,开发区,,,未知年,,,http://tj.lianjia.com/xiaoqu/2811054061967/,,暂无均价,0,,
,,天成一品,0,第二大街,,开发区,,,2016年,,,http://tj.lianjia.com/xiaoqu/2811054061967/,,暂无均价,0,,
,,金融街西区,0,第三大街,,开发区,,,2008年,,,http://tj.lianjia.com/xiaoqu/2811054061967/,,暂无均价,0,,
,,金融街东区,0,第三大街,,开发区,,,2008年,,,http://tj.lianjia.com/xiaoqu/2811054061967/,,暂无均价,0,,
,,阳光银座,2,第三大街,,开发区,,,未知年,,,http://tj.lianjia.com/xiaoqu/2811054061967/,,暂无均价,0,,
,,振业铂雅轩,0,第一大街,,开发区,,,未知年,,,http://tj.lianjia.com/xiaoqu/2811054061967/,,暂无均价,0,,
,,幸福居,0,第三大街,,开发区,,,未知年,,,http://tj.lianjia.com/xiaoqu/2811054061967/,,暂无均价,0,,
,,新天地华庭,0,第二大街,,开发区,滨9号线市民广场站,,未知年,,,http://tj.lianjia.com/xiaoqu/2811054061967/,,暂无均价,0,,
,,天津国际发展大厦,0,第一大街,,开发区,,,未知年,,,http://tj.lianjia.com/xiaoqu/2811054061967/,,暂无均价,0,,
,,格调林泉,0,第二大街,,开发区,滨9号线泰达站,,2017年,,,http://tj.lianjia.com/xiaoqu/2811054061967/,,暂无均价,0,,
,,南海路,0,开发区,二十中附小,开发区,号线小白楼站,,未知年,,,http://tj.lianjia.com/xiaoqu/2811054061967/,,暂无均价,0,,
,,汇港苑,1,东丽湖,,东丽,,,1990年,,,http://tj.lianjia.com/xiaoqu/1211100637107/,,暂无均价,1,,
,,程林一村,2,万新街,,东丽,,,1988年,,,http://tj.lianjia.com/xiaoqu/1211100637107/,,暂无均价,1,,
,,岭华里,0,华明镇,,东丽,,,未知年,,,http://tj.lianjia.com/xiaoqu/1211100637107/,,暂无均价,1,,
,,馨园,0,华明镇,,东丽,,,未知年,,,http://tj.lianjia.com/xiaoqu/1211100637107/,,暂无均价,1,,
,,丽港大厦,1,空港经济区,,东丽,,,未知年,,,http://tj.lianjia.com/xiaoqu/1211100637107/,,暂无均价,1,,
,,昆仑北里B区,1,万新街,,东丽,,,1998年,,,http://tj.lianjia.com/xiaoqu/1211100637107/,,暂无均价,1,,
,,观渡苑,0,东丽湖,,东丽,,,2012年,,,http://tj.lianjia.com/xiaoqu/1211100637107/,,暂无均价,1,,
,,昆仑北里A区,3,万新街,,东丽,,,1998年,,,http://tj.lianjia.com/xiaoqu/1211100637107/,,暂无均价,1,,
,,岭昌里,0,华明镇,,东丽,,,未知年,,,http://tj.lianjia.com/xiaoqu/1211100637107/,,暂无均价,0,,
,,科创慧谷,0,华明镇,,东丽,,,未知年,,,http://tj.lianjia.com/xiaoqu/1211100637107/,,暂无均价,0,,
,,东丽溪堤郡,0,华明镇,,东丽,,,未知年,,,http://tj.lianjia.com/xiaoqu/1211100637107/,,暂无均价,0,,
,,南北楼,0,万新街,,东丽,,,未知年,,,http://tj.lianjia.com/xiaoqu/1211100637107/,,暂无均价,0,,
,,消防公寓,0,万新街,,东丽,,,未知年,,,http://tj.lianjia.com/xiaoqu/1211100637107/,,暂无均价,0,,
,,雅香苑,5,万新街,,东丽,,,1990年,,,http://tj.lianjia.com/xiaoqu/1211100637107/,,暂无均价,0,,
,,为民楼,0,军粮城,,东丽,滨9号线钢管公司站,,未知年,,,http://tj.lianjia.com/xiaoqu/1211100637107/,,暂无均价,0,,
,,怀园,0,华明镇,,东丽,,,2007年,,,http://tj.lianjia.com/xiaoqu/1211100637107/,,暂无均价,0,,
,,万新家园,0,万新街,,东丽,,,未知年,,,http://tj.lianjia.com/xiaoqu/1211100637107/,,暂无均价,0,,
,,东丽湖万科城湖心岛洋房,1,东丽湖,,东丽,,,2005年,,,http://tj.lianjia.com/xiaoqu/1211100637107/,,暂无均价,0,,
,,成林道,0,万新街,,东丽,,,未知年,,,http://tj.lianjia.com/xiaoqu/1211100637107/,,暂无均价,0,,
,,春庭园,0,华明镇,,东丽,,,未知年,,,http://tj.lianjia.com/xiaoqu/1211100637107/,,暂无均价,0,,
,,津缝楼,0,万新街,,东丽,,,未知年,,,http://tj.lianjia.com/xiaoqu/1211100637107/,,暂无均价,0,,
,,沙柳北路127号,0,万新街,,东丽,号线屿东城站,,未知年,,,http://tj.lianjia.com/xiaoqu/1211100637107/,,暂无均价,0,,
,,合洗楼,0,万新街,,东丽,,,未知年,,,http://tj.lianjia.com/xiaoqu/1211100637107/,,暂无均价,0,,
,,惠鑫花园,1,李七庄,,西青,,,2013年,,,http://tj.lianjia.com/xiaoqu/1211047170326/,,10757,1,,
,,中交樾公馆,30,张家窝,,西青,,,2015年,,,http://tj.lianjia.com/xiaoqu/1211047170326/,,10803,1,,
,,铁城公寓南院,0,万新街,,东丽,,,未知年,,,http://tj.lianjia.com/xiaoqu/1211100637107/,,暂无均价,0,,
,,茗香苑,0,万新街,,东丽,,,未知年,,,http://tj.lianjia.com/xiaoqu/1211100637107/,,暂无均价,0,,
,,天安智慧港,0,东丽湖,,东丽,,,2015年,,,http://tj.lianjia.com/xiaoqu/1211100637107/,,暂无均价,0,,
,,水岸华庭（西青）,0,杨柳青,,西青,,,未知年,,,http://tj.lianjia.com/xiaoqu/1211047170326/,,11257,1,,
,,溪茗园,3,中北镇,,西青,,,2006年,,,http://tj.lianjia.com/xiaoqu/1211047170326/,,12214,1,,
,,成发花苑,0,杨柳青,,西青,,,2005年,,,http://tj.lianjia.com/xiaoqu/1211047170326/,,12219,1,,
,,碧景园,0,中北镇,,西青,,,2005年,,,http://tj.lianjia.com/xiaoqu/1211047170326/,,13915,1,,
,,官易里,2,西营门,,西青,号线勤俭道站,,未知年,,,http://tj.lianjia.com/xiaoqu/1211047170326/,,15458,1,,
,,兰溪天苑,0,东丽湖,,东丽,,,未知年,,,http://tj.lianjia.com/xiaoqu/1211100637107/,,暂无均价,0,,
,,铁城公寓北院,0,万新街,,东丽,,,未知年,,,http://tj.lianjia.com/xiaoqu/1211100637107/,,暂无均价,0,,
,,荣泰广场,0,空港经济区,,东丽,,,未知年,,,http://tj.lianjia.com/xiaoqu/1211100637107/,,暂无均价,0,,
,,万科城市之光,0,万新街,,东丽,,,2017年,,,http://tj.lianjia.com/xiaoqu/1211100637107/,,暂无均价,0,,
