building,shop,prper,names,rents,locs2,schools,shopadd,locs1,lines,sales,years,houses,comper,url,build,prices,counts,devloper,types,discribe
,,,北纬40度二期,12,望京,,,朝阳,14号线(东段)来广营站,2,塔楼板楼塔板结合 2009年,,,http://bj.lianjia.com/xiaoqu/1111027376127/,,62915,33,,,
,,,观湖国际,28,朝阳公园,府学朝阳学校,,朝阳,,3,板楼塔板结合 2005年,,,http://bj.lianjia.com/xiaoqu/1111027374569/,,66743,33,,2,
,,,大西洋新城D区,2,望京,北师大三帆学校,,朝阳,14号线(东段)阜通站,2,塔楼塔板结合 2002年,,,http://bj.lianjia.com/xiaoqu/1111027374002/,,68159,33,,,
,,,上京新航线,18,望京,朝师附小望京校区/陈分小学部,,朝阳,14号线(东段)东湖渠站,0,板楼塔板结合 2007年,,,http://bj.lianjia.com/xiaoqu/1111027379372/,,71936,33,,,
,,,东湖湾三期,12,望京,陈分小学部,,朝阳,14号线(东段)东湖渠站,0,板楼塔板结合 2012年,,,http://bj.lianjia.com/xiaoqu/1111043093784/,,80214,33,,,
,,,华发颐园,22,北苑,,,朝阳,5号线立水桥南站,4,塔楼板楼塔板结合 2007年,,,http://bj.lianjia.com/xiaoqu/1111027374973/,,42171,32,,,
,,,梵谷水郡,33,酒仙桥,,,朝阳,,10,塔楼板楼 2005年,,,http://bj.lianjia.com/xiaoqu/1111027374215/,,45078,32,,,
,,,利泽西园,9,望京,朝师附小望京校区,,朝阳,14号线(东段)东湖渠站,6,塔楼板楼 1999年,,,http://bj.lianjia.com/xiaoqu/1111027378232/,,49733,32,,5,
,,,望京花园东区,17,望京,首师大附属实验小学,,朝阳,14号线(东段)东湖渠站,0,塔楼板楼 2000年,,,http://bj.lianjia.com/xiaoqu/1111027380302/,,52392,32,,1,
,,,富力城C区,48,双井,芳草地国际学校双花园校区,,朝阳,10号线双井站,2,塔楼板楼塔板结合 2005年,,,http://bj.lianjia.com/xiaoqu/1111027374274/,,77504,32,,,
,,,金都心语,12,百子湾,,,朝阳,7号线百子湾站,4,塔楼 2009年,,,http://bj.lianjia.com/xiaoqu/1111046280456/,,29237,31,,4,
,,,柳芳北里,11,国展,,,朝阳,13号线柳芳站,2,塔楼板楼塔板结合 1982年,,,http://bj.lianjia.com/xiaoqu/1111027377814/,,53559,31,,41,
,,,望馨花园,6,望京,陈分小学部,,朝阳,14号线(东段)东湖渠站,4,塔楼板楼塔板结合 1998年,,,http://bj.lianjia.com/xiaoqu/1111027380501/,,54587,31,,,
,,,幸福二村,17,工体,朝阳实验小学,,朝阳,2号线东直门站,5,板楼塔板结合 1975年,,,http://bj.lianjia.com/xiaoqu/1111027380701/,,62311,31,,30,
,,,乐想汇,44,北苑,,,朝阳,13号线北苑站,3,塔楼 2013年,,,http://bj.lianjia.com/xiaoqu/1111046126379/,,27242,30,,3,
,,,京通苑,20,管庄,二外附小,,朝阳,八通线管庄站,15,塔楼板楼 1996年,,,http://bj.lianjia.com/xiaoqu/1111027377416/,,30885,30,,7,
,,,柏林爱乐二期,31,管庄,,,朝阳,6号线黄渠站,20,塔楼板楼塔板结合 2004年,,,http://bj.lianjia.com/xiaoqu/1111027375966/,,40212,30,,,
,,,嘉润花园,4,望京,,,朝阳,14号线(东段)望京南站,4,塔楼 2001年,,,http://bj.lianjia.com/xiaoqu/1111027377325/,,41439,30,,,
,,,华威西里,19,潘家园,,,朝阳,10号线十里河站,5,塔楼板楼塔板结合 1982年,,,http://bj.lianjia.com/xiaoqu/1111027375352/,,42028,30,,,
,,,10AM新坐标,24,方庄,,,朝阳,14号线(东段)方庄站,7,塔楼 2006年,,,http://bj.lianjia.com/xiaoqu/1111027375552/,,45411,30,,2,
,,,花家地南里,10,望京,花家地实验小学,,朝阳,14号线(东段)望京南站,6,板楼塔板结合 1990年,,,http://bj.lianjia.com/xiaoqu/1111027375062/,,49840,30,,2,
,,,圣馨大地,4,望京,南湖中园小学,,朝阳,15号线望京站,2,塔楼板楼 2000年,,,http://bj.lianjia.com/xiaoqu/1111027379599/,,50426,30,,,
,,,农光里,21,劲松,,,朝阳,10号线劲松站,12,塔楼板楼塔板结合平房 1973年,,,http://bj.lianjia.com/xiaoqu/1111027378492/,,42067,54,,,
,,,望京西园一区,15,望京,白家庄小学望京科技园分校,,朝阳,15号线望京站,5,塔楼板楼 1997年,,,http://bj.lianjia.com/xiaoqu/1111027380322/,,43480,54,,1,
,,,翠成馨园,58,垡头,,,朝阳,7号线欢乐谷景区站,21,塔楼板楼塔板结合 2003年,,,http://bj.lianjia.com/xiaoqu/1111027376354/,,32548,53,,1,
,,,世界城,24,东大桥,,,朝阳,6号线东大桥站,12,塔楼 2008年,,,http://bj.lianjia.com/xiaoqu/1111027379317/,,61108,53,,,
,,,兴隆家园,47,高碑店,近地铁八通线高碑店站,,朝阳,,18,塔楼板楼塔板结合 2000年,,,http://bj.lianjia.com/xiaoqu/1111027381021/,,41547,52,,16,
,,,公园1872,37,石佛营,,,朝阳,6号线十里堡站,6,板楼塔板结合 2008年,,,http://bj.lianjia.com/xiaoqu/1111027374762/,,55151,51,,7,
,,,北苑家园绣菊园,33,北苑,和平街一中,,朝阳,13号线北苑站,5,塔楼板楼塔板结合 2000年,,,http://bj.lianjia.com/xiaoqu/1111027376258/,,40807,50,,,
,,,天居园,21,北苑,,,朝阳,5号线立水桥南站,4,塔楼板楼 2008年,,,http://bj.lianjia.com/xiaoqu/1111027379889/,,48075,50,,1,
,,,新街坊,8,北苑,,,朝阳,5号线北苑路北站,5,塔板结合 2004年,,,http://bj.lianjia.com/xiaoqu/1111027380920/,,47443,49,,1,
,,,润泽悦溪,21,北苑,朝阳实验小学润泽校区,,朝阳,,7,塔楼板楼塔板结合 2010年,,,http://bj.lianjia.com/xiaoqu/1111027379077/,,61725,49,,,
,,,公园大道,23,朝阳公园,,,朝阳,6号线金台路站,3,板楼塔板结合 2004年,,,http://bj.lianjia.com/xiaoqu/1111027374772/,,66706,49,,1,
,,,博雅国际,11,望京,,,朝阳,14号线(东段)东湖渠站,2,塔楼 2005年,,,http://bj.lianjia.com/xiaoqu/1111027376244/,,38976,48,,,
,,,天畅园,19,北苑,,,朝阳,5号线北苑路北站,1,塔楼塔板结合 2008年,,,http://bj.lianjia.com/xiaoqu/1111027379786/,,42096,48,,,
,,,富力城A区,48,双井,芳草地国际学校双花园校区,,朝阳,10号线双井站,5,板楼塔板结合 2004年,,,http://bj.lianjia.com/xiaoqu/1111027374272/,,76833,48,,1,
,,,澳洲康都,17,望京,朝师附小望京校区,,朝阳,14号线(东段)东湖渠站,9,塔楼板楼塔板结合 2005年,,,http://bj.lianjia.com/xiaoqu/1111027375680/,,59101,47,,,
,,,安慧北里逸园,23,亚运村,陈经纶中学嘉铭分校西校区,,朝阳,5号线大屯路东站,3,塔楼板楼 1993年,,,http://bj.lianjia.com/xiaoqu/1111027382177/,,53844,46,,,
,,,北苑家园清友园,31,北苑,和平街一中,,朝阳,13号线北苑站,6,塔楼板楼 2000年,,,http://bj.lianjia.com/xiaoqu/1111027376256/,,41290,45,,1,
,,,苹果社区北区,49,双井,,,朝阳,10号线双井站,7,塔楼塔板结合 2007年,,,http://bj.lianjia.com/xiaoqu/1111099581268/,,46859,45,,3,
,,,太阳公元,60,太阳宫,人大附中朝阳实验学校,,朝阳,13号线芍药居站,4,塔楼板楼塔板结合 2010年,,,http://bj.lianjia.com/xiaoqu/1111027380101/,,105590,45,,2,
,,,n次方,9,北苑,,,朝阳,,0,塔楼 2014年,,,http://bj.lianjia.com/xiaoqu/1111045484641/,,31659,44,,,
,,,南湖东园一区,12,望京,南湖东园小学,,朝阳,15号线望京站,2,塔楼板楼 1997年,,,http://bj.lianjia.com/xiaoqu/1111027378505/,,43745,44,,13,
,,,天润福熙大道,11,北苑,朝阳外国语分校,,朝阳,13号线北苑站,2,塔楼板楼 2011年,,,http://bj.lianjia.com/xiaoqu/1111027379985/,,62293,44,,,
,,,珠江帝景,39,大望路,陈经纶帝景分校,,朝阳,7号线九龙山站,8,塔楼板楼塔板结合 2002年,,,http://bj.lianjia.com/xiaoqu/1111027382490/,,65195,44,,18,
,,,润枫水尚,49,朝青,,,朝阳,6号线青年路站,7,塔楼板楼 2007年,,,http://bj.lianjia.com/xiaoqu/1111027379004/,,61471,43,,46,
,,,世茂奥临花园,7,奥林匹克公园,,,朝阳,5号线立水桥南站,3,塔楼塔板结合 2004年,,,http://bj.lianjia.com/xiaoqu/1111027379481/,,62513,43,,,
,,,金隅可乐,22,双桥,近地铁八通线双桥站,,朝阳,,4,塔楼 2009年,,,http://bj.lianjia.com/xiaoqu/1111027377522/,,20034,42,,2,
,,,国美第一城2号院,45,朝青,,,朝阳,6号线青年路站,11,塔板结合 2006年,,,http://bj.lianjia.com/xiaoqu/1111027374656/,,43640,42,,37,
,,,天鹅湾北区,44,朝青,星河小学,,朝阳,6号线青年路站,3,塔楼塔板结合 2007年,,,http://bj.lianjia.com/xiaoqu/1111027379804/,,72433,42,,19,
,,,润枫嘉尚,10,石佛营,,,朝阳,6号线十里堡站,2,塔楼 2009年,,,http://bj.lianjia.com/xiaoqu/1111027379001/,,41313,41,,16,
,,,潘家园东里,8,潘家园,,,朝阳,10号线潘家园站,5,塔楼板楼 1984年,,,http://bj.lianjia.com/xiaoqu/1111027378741/,,41930,41,,4,
,,,丽都壹号,46,酒仙桥,,,朝阳,,1,塔楼板楼 2011年,,,http://bj.lianjia.com/xiaoqu/1111027377806/,,58281,24,,,
,,,安慧北里秀园,13,亚运村,陈经纶中学嘉铭分校西校区,,朝阳,5号线大屯路东站,2,塔楼板楼 1992年,,,http://bj.lianjia.com/xiaoqu/1111027375592/,,58808,24,,,
,,,金茂府东区,26,大望路,实验二小朝阳学校,,朝阳,7号线大郊亭站,3,塔楼板楼 2014年,,,http://bj.lianjia.com/xiaoqu/1111045984927/,,59081,24,,39,
,,,和平街十一区,5,和平里,朝师附小和平街校区,,朝阳,5号线惠新西街南口站,1,塔楼板楼 1958年,,,http://bj.lianjia.com/xiaoqu/1111027375188/,,59318,24,,26,
,,,国风上观,21,望京,望京实验学校,,朝阳,14号线(东段)望京南站,1,板楼 2008年,,,http://bj.lianjia.com/xiaoqu/1111027374557/,,63186,24,,,
,,,裘马都,10,三元桥,近地铁机场线三元桥站,,朝阳,,0,塔楼板楼 2008年,,,http://bj.lianjia.com/xiaoqu/1111027378867/,,65477,24,,1,
,,,金地名京,20,四惠,,,朝阳,1号线四惠站,1,塔楼板楼 2008年,,,http://bj.lianjia.com/xiaoqu/1111027377081/,,69451,24,,18,
,,,霄云里8号,6,燕莎,近地铁机场线三元桥站,,朝阳,,0,塔板结合 2007年,,,http://bj.lianjia.com/xiaoqu/1111027381376/,,35406,23,,,
,,,管庄西里,33,管庄,朝阳实验二小管庄校区,,朝阳,八通线管庄站,9,塔楼板楼 1978年,,,http://bj.lianjia.com/xiaoqu/1111027374857/,,35454,23,,12,
,,,银领国际,8,望京,南湖中园小学,,朝阳,13号线望京西站,3,塔楼板楼 2003年,,,http://bj.lianjia.com/xiaoqu/1111027381856/,,48061,23,,,
,,,安慧东里,7,亚运村小营,安慧里中心小学,,朝阳,5号线惠新西街北口站,0,塔楼板楼 1992年,,,http://bj.lianjia.com/xiaoqu/1111027375593/,,51398,23,,1,
,,,阳光100,44,CBD,,,朝阳,1号线大望路站,4,塔楼板楼 2001年,,,http://bj.lianjia.com/xiaoqu/1111027381647/,,52944,23,,10,
,,,CBD传奇,9,大望路,,,朝阳,7号线九龙山站,8,塔楼塔板结合 2007年,,,http://bj.lianjia.com/xiaoqu/1111027376317/,,53287,23,,22,
,,,宝星园一区,9,望京,望京实验学校,,朝阳,15号线望京站,0,塔楼 2003年,,,http://bj.lianjia.com/xiaoqu/1111027376219/,,54267,23,,,
,,,润泽公馆一期,5,北苑,朝阳实验小学润泽校区,,朝阳,13号线北苑站,2,板楼 2013年,,,http://bj.lianjia.com/xiaoqu/1111045303586/,,61769,23,,,
,,,紫薇天悦,18,亚运村小营,陈经纶中学嘉铭分校,,朝阳,15号线关庄站,3,塔楼板楼塔板结合 2009年,,,http://bj.lianjia.com/xiaoqu/1111027382693/,,65051,23,,2,
,,,华彩国际公寓,14,望京,朝师附小望京校区,,朝阳,14号线(东段)东湖渠站,2,塔楼板楼塔板结合 2008年,,,http://bj.lianjia.com/xiaoqu/1111027374894/,,68361,23,,,
,,,峻峰华亭,3,健翔桥,,,朝阳,8号线奥体中心站,0,塔楼板楼 2002年,,,http://bj.lianjia.com/xiaoqu/1111027377102/,,37724,22,,,
,,,紫南家园,13,欢乐谷,,,朝阳,7号线南楼梓庄站,3,板楼塔板结合 2002年,,,http://bj.lianjia.com/xiaoqu/1111027382607/,,38585,22,,,
,,,周庄嘉园东里,13,十里河,,,朝阳,14号线(东段)北工大西门站,4,板楼 2002年,,,http://bj.lianjia.com/xiaoqu/1111027382783/,,42613,22,,,
,,,望花路西里,4,望京,南湖中园小学,,朝阳,14号线(东段)阜通站,2,塔楼板楼 1981年,,,http://bj.lianjia.com/xiaoqu/1111027380260/,,45646,22,,,
,,,炫特嘉园一期,18,石佛营,,,朝阳,6号线十里堡站,7,塔楼塔板结合 2004年,,,http://bj.lianjia.com/xiaoqu/1111027381239/,,46000,22,,26,
,,,砖角楼南里,5,和平里,和平街中心小学,,朝阳,13号线柳芳站,6,塔楼板楼塔板结合 1983年,,,http://bj.lianjia.com/xiaoqu/1111027382526/,,52157,22,,28,
,,,和平街十三区,11,和平里,和平街中心小学,,朝阳,5号线和平西桥站,2,塔楼板楼塔板结合 1958年,,,http://bj.lianjia.com/xiaoqu/1111027375183/,,55951,22,,45,
,,,保利金泉,28,亚运村,,,朝阳,15号线安立路站,7,塔楼塔板结合 2008年,,,http://bj.lianjia.com/xiaoqu/1111027375984/,,62892,22,,5,
,,,风林绿洲,11,南沙滩,朝外小学部/朝阳外国语风林绿洲校区,,朝阳,8号线奥林匹克公园站,2,塔楼板楼塔板结合 2001年,,,http://bj.lianjia.com/xiaoqu/1111027374286/,,67441,22,,3,
,,,东湖湾二期,16,望京,陈分小学部,,朝阳,14号线(东段)东湖渠站,1,塔楼板楼 2010年,,,http://bj.lianjia.com/xiaoqu/1111027373694/,,78546,22,,,
,,,观音惠园,3,百子湾,,,朝阳,,1,板楼 2006年,,,http://bj.lianjia.com/xiaoqu/1111027374788/,,28280,21,,4,
,,,万科青青家园,19,豆各庄,,,朝阳,,0,板楼塔板结合 2000年,,,http://bj.lianjia.com/xiaoqu/1111027380334/,,36015,21,,,
,,,百环花园,9,潘家园,,,朝阳,10号线潘家园站,2,塔楼 2001年,,,http://bj.lianjia.com/xiaoqu/1111027375844/,,37051,21,,,
,,,中兴大厦,0,牡丹园,,,海淀,10号线牡丹园站,0,塔楼 未知年,,,http://bj.lianjia.com/xiaoqu/1111027382700/,,暂无均价,0,,,
,,,荣华大厦,0,甘家口,,,海淀,6号线花园桥站,0,塔楼 未知年,,,http://bj.lianjia.com/xiaoqu/1111027379009/,,暂无均价,0,,,
,,,西三环北路74号院,1,甘家口,海淀实验小学,,海淀,6号线花园桥站,0,塔板结合 2003年,,,http://bj.lianjia.com/xiaoqu/1111027381136/,,暂无均价,0,,,
,,,蔚秀园,0,圆明园,,,海淀,4号线圆明园站,0,板楼 1982年,,,http://bj.lianjia.com/xiaoqu/1111027380519/,,暂无均价,0,,,
,,,红四楼,0,圆明园,,,海淀,4号线圆明园站,0,板楼 1965年,,,http://bj.lianjia.com/xiaoqu/1111041125994/,,暂无均价,0,,,
,,,畅春园,6,圆明园,,,海淀,4号线圆明园站,0,板楼 1995年,,,http://bj.lianjia.com/xiaoqu/1111027376356/,,暂无均价,0,,,
,,,农大南路总参大院,0,马连洼,,,海淀,,0,板楼 未知年,,,http://bj.lianjia.com/xiaoqu/1111041778243/,,暂无均价,0,,,
,,,武警十六支队家属院,0,四季青,,,海淀,,0,板楼 未知年,,,http://bj.lianjia.com/xiaoqu/1111027380315/,,暂无均价,0,,,
,,,社保大厦,0,四季青,,,海淀,10号线牡丹园站,0,塔楼 未知年,,,http://bj.lianjia.com/xiaoqu/1111041196842/,,暂无均价,0,,,
,,,复兴路24号院,0,万寿路,培英小学,,海淀,1号线五棵松站,0,塔楼板楼塔板结合 1989年,,,http://bj.lianjia.com/xiaoqu/1111027374385/,,暂无均价,0,,,
,,,巨星大厦,0,万寿路,,,海淀,1号线万寿路站,0,塔楼 未知年,,,http://bj.lianjia.com/xiaoqu/1111027377432/,,暂无均价,0,,,
,,,白家疃秀山小区,1,海淀北部新区,,,海淀,,0,板楼 未知年,,,http://bj.lianjia.com/xiaoqu/1111027375938/,,暂无均价,0,,,
,,,蓝海中心,0,西北旺,,,海淀,,0,塔楼 未知年,,,http://bj.lianjia.com/xiaoqu/1111045048771/,,暂无均价,0,,,
,,,白家疃别墅,0,海淀北部新区,,,海淀,,0,未知类型 2000年,,,http://bj.lianjia.com/xiaoqu/1111027375936/,,暂无均价,0,,,
,,,瑞兴公寓,0,万寿路,,,海淀,1号线万寿路站,0,板楼 未知年,,,http://bj.lianjia.com/xiaoqu/1111042960046/,,暂无均价,0,,,
,,,马连洼北路,0,西北旺,,,海淀,,0,板楼 未知年,,,http://bj.lianjia.com/xiaoqu/1111041794019/,,暂无均价,0,,,
,,,翠湖别墅C区,0,海淀北部新区,,,海淀,,0,未知类型 2005年,,,http://bj.lianjia.com/xiaoqu/1111027376421/,,暂无均价,0,,,
,,,中关村软件园,0,西北旺,,,海淀,13号线西二旗站,0,板楼 未知年,,,http://bj.lianjia.com/xiaoqu/1111027382405/,,暂无均价,0,,,
,,,五号公寓,0,海淀北部新区,,,海淀,,0,板楼 未知年,,,http://bj.lianjia.com/xiaoqu/1111044784238/,,暂无均价,0,,,
,,,温泉教师楼,0,海淀北部新区,翠微小学温泉校区,,海淀,,0,板楼 未知年,,,http://bj.lianjia.com/xiaoqu/1111041889386/,,暂无均价,0,,,
,,,科迪实验中学宿舍楼,0,海淀北部新区,,,海淀,,0,板楼 未知年,,,http://bj.lianjia.com/xiaoqu/1111027377606/,,暂无均价,0,,,
,,,千秋花园,0,海淀北部新区,,,海淀,,0,板楼 2005年,,,http://bj.lianjia.com/xiaoqu/1111027378903/,,暂无均价,0,,,
,,,上地村,0,西北旺,,,海淀,,0,板楼 1986年,,,http://bj.lianjia.com/xiaoqu/1111027379133/,,暂无均价,0,,,
,,,温泉镇温泉村,0,海淀北部新区,翠微小学温泉校区,,海淀,,0,未知类型 未知年,,,http://bj.lianjia.com/xiaoqu/1111027380425/,,暂无均价,0,,,
,,,大牛坊二期,2,海淀北部新区,,,海淀,,0,未知类型 未知年,,,http://bj.lianjia.com/xiaoqu/1111063890109/,,暂无均价,0,,,
,,,中关村翠湖科技园云中心,0,海淀北部新区,,,海淀,,0,未知类型 未知年,,,http://bj.lianjia.com/xiaoqu/117099280797732/,,暂无均价,0,,,
,,,首开凯盛街,0,海淀北部新区,,,海淀,,0,未知类型 未知年,,,http://bj.lianjia.com/xiaoqu/117008981102512/,,暂无均价,0,,,
,,,友谊嘉园一期,0,海淀北部新区,,,海淀,,0,板楼 未知年,,,http://bj.lianjia.com/xiaoqu/1112739689329594/,,暂无均价,0,,,
,,,大牛坊,3,海淀北部新区,,,海淀,,0,未知类型 未知年,,,http://bj.lianjia.com/xiaoqu/1111062702694/,,暂无均价,0,,,
,,,六里屯四区,5,海淀北部新区,,,海淀,,0,未知类型 未知年,,,http://bj.lianjia.com/xiaoqu/1111047681636/,,暂无均价,0,,,
,,,东升大厦,0,五道口,,,海淀,13号线五道口站,0,塔楼板楼 2004年,,,http://bj.lianjia.com/xiaoqu/1111027373826/,,暂无均价,0,,,
,,,中关村上地黎美科技园,0,上地,,,海淀,13号线上地站,0,未知类型 未知年,,,http://bj.lianjia.com/xiaoqu/1111046414241/,,暂无均价,0,,,
,,,阜成路81号院,0,定慧寺,,,海淀,10号线西钓鱼台站,0,板楼 未知年,,,http://bj.lianjia.com/xiaoqu/1111043441414/,,暂无均价,0,,,
,,,学院路乙9号院,0,五道口,,,海淀,,0,板楼 未知年,,,http://bj.lianjia.com/xiaoqu/1111041123877/,,暂无均价,0,,,
,,,高思教育大厦,0,五道口,,,海淀,13号线五道口站,0,未知类型 未知年,,,http://bj.lianjia.com/xiaoqu/1111046623079/,,暂无均价,0,,,
,,,艺海大厦,0,五道口,,,海淀,15号线六道口站,0,塔楼 2002年,,,http://bj.lianjia.com/xiaoqu/1111027381696/,,暂无均价,0,,,
,,,学院国际大厦,0,知春路,,,海淀,10号线西土城站,0,塔楼 2003年,,,http://bj.lianjia.com/xiaoqu/1111027381350/,,暂无均价,0,,,
,,,优盛大厦,0,五道口,,,海淀,13号线五道口站,0,塔板结合 2005年,,,http://bj.lianjia.com/xiaoqu/1111027382007/,,暂无均价,0,,,
,,,蓟鑫大厦,0,五道口,,,海淀,13号线五道口站,0,未知类型 未知年,,,http://bj.lianjia.com/xiaoqu/1111046985128/,,暂无均价,0,,,
,,,北蜂窝路20号,0,军博,,,海淀,1号线军事博物馆站,0,板楼 未知年,,,http://bj.lianjia.com/xiaoqu/1111027375793/,,暂无均价,0,,,
,,,乔建里东平房,0,军博,,,海淀,1号线军事博物馆站,0,平房 未知年,,,http://bj.lianjia.com/xiaoqu/1111027378841/,,暂无均价,0,,,
,,,交大东路39号院,0,西直门,,,海淀,,0,未知类型 未知年,,,http://bj.lianjia.com/xiaoqu/1111048467279/,,暂无均价,0,,,
,,,首钢国际大厦,0,西直门,,,海淀,2号线西直门站,0,塔板结合 未知年,,,http://bj.lianjia.com/xiaoqu/1111027379237/,,暂无均价,0,,,
,,,中铁科大厦,0,西直门,,,海淀,4号线魏公村站,0,塔楼 2002年,,,http://bj.lianjia.com/xiaoqu/1111027382664/,,暂无均价,0,,,
,,,九洲大厦,0,玉泉路,,,海淀,1号线玉泉路站,0,板楼 未知年,,,http://bj.lianjia.com/xiaoqu/1111027377561/,,暂无均价,0,,,
,,,太平路甲50号,1,玉泉路,,,海淀,1号线玉泉路站,0,未知类型 未知年,,,http://bj.lianjia.com/xiaoqu/1111041209982/,,暂无均价,0,,,
,,,总参部小区,6,玉泉路,,,海淀,,0,塔板结合 1990年,,,http://bj.lianjia.com/xiaoqu/1111027382311/,,暂无均价,0,,,
,,,程远大厦,0,西三旗,,,海淀,8号线霍营站,0,板楼 未知年,,,http://bj.lianjia.com/xiaoqu/1111027376645/,,暂无均价,0,,,
,,,淋涧阳光,0,西三旗,育鹰小学/育鹰小学东校区,,海淀,8号线育新站,0,塔板结合 未知年,,,http://bj.lianjia.com/xiaoqu/1111027377948/,,暂无均价,0,,,
,,,学院南路甲32号院,0,小西天,,,海淀,,0,未知类型 未知年,,,http://bj.lianjia.com/xiaoqu/1111047767376/,,暂无均价,0,,,
,,,文慧园北路8号,0,小西天,,,海淀,2号线积水潭站,0,塔楼 1998年,,,http://bj.lianjia.com/xiaoqu/1111027380272/,,暂无均价,0,,,
,,,北京理工大学家属区,6,魏公村,,,海淀,4号线魏公村站,0,塔楼板楼塔板结合 1980年,,,http://bj.lianjia.com/xiaoqu/1111027375915/,,暂无均价,0,,,
,,,太极大厦,0,二里庄,,,海淀,,0,塔楼 未知年,,,http://bj.lianjia.com/xiaoqu/1111027379863/,,暂无均价,0,,,
,,,北外东院,1,魏公村,,,海淀,4号线魏公村站,0,板楼 1986年,,,http://bj.lianjia.com/xiaoqu/1111027376132/,,暂无均价,0,,,
,,,西小口91号院,0,西三旗,永泰小学,,海淀,8号线西小口站,0,未知类型 未知年,,,http://bj.lianjia.com/xiaoqu/1111046591740/,,暂无均价,0,,,
,,,西三环北路25号院,0,厂洼,海淀实验小学苏州街分校,,海淀,10号线车道沟站,0,板楼 2000年,,,http://bj.lianjia.com/xiaoqu/1111027381133/,,暂无均价,0,,,
,,,三义庙南里,0,魏公村,,,海淀,4号线人民大学站,0,板楼 2010年,,,http://bj.lianjia.com/xiaoqu/1111041573833/,,暂无均价,0,,,
,,,中扬大厦,0,魏公村,,,海淀,4号线国家图书馆站,0,未知类型 未知年,,,http://bj.lianjia.com/xiaoqu/1111046358463/,,暂无均价,0,,,
,,,大柳树甲17号院平房,0,白石桥,,,海淀,4号线魏公村站,0,平房 未知年,,,http://bj.lianjia.com/xiaoqu/1111027373769/,,暂无均价,0,,,
,,,厂洼西街甲2号院,0,厂洼,,,海淀,10号线长春桥站,0,板楼 1990年,,,http://bj.lianjia.com/xiaoqu/1111027376609/,,暂无均价,0,,,
,,,北京像素北区,86,常营,,,朝阳,6号线草房站,33,塔板结合 2010年,,,http://bj.lianjia.com/xiaoqu/1111045342577/,,37308,171,,,
,,,北京像素南区,78,常营,,,朝阳,6号线草房站,34,塔板结合 2012年,,,http://bj.lianjia.com/xiaoqu/1111045342092/,,33302,170,,,
,,,首城国际,79,双井,,,朝阳,10号线双井站,8,塔楼板楼塔板结合 2010年,,,http://bj.lianjia.com/xiaoqu/1111027379107/,,67851,146,,,
,,,芍药居北里,94,芍药居,人大附中朝阳学校,,朝阳,13号线芍药居站,20,塔楼板楼塔板结合 1994年,,,http://bj.lianjia.com/xiaoqu/1111027379657/,,61407,136,,,
,,,望京新城,49,望京,白家庄小学望京校区,,朝阳,15号线望京站,9,塔楼板楼塔板结合 1997年,,,http://bj.lianjia.com/xiaoqu/1111027380317/,,49566,129,,15,
,,,旭辉奥都,49,北苑,,,朝阳,5号线立水桥南站,11,塔楼塔板结合 2008年,,,http://bj.lianjia.com/xiaoqu/1111027380785/,,30891,127,,,
,,,后现代城,70,大望路,,,朝阳,7号线大郊亭站,14,塔楼塔板结合 2003年,,,http://bj.lianjia.com/xiaoqu/1111027375357/,,47734,124,,73,
,,,美利山,43,百子湾,,,朝阳,7号线百子湾站,12,塔楼板楼塔板结合平房 2008年,,,http://bj.lianjia.com/xiaoqu/1111027378350/,,40643,121,,11,
,,,美立方,38,北苑,和平街一中,,朝阳,5号线立水桥南站,12,板楼塔板结合 2011年,,,http://bj.lianjia.com/xiaoqu/1111027378336/,,36875,115,,3,
,,,华贸城,49,北苑,朝阳外国语分校,,朝阳,13号线北苑站,16,板楼塔板结合 2010年,,,http://bj.lianjia.com/xiaoqu/1111027375158/,,54857,109,,1,
,,,沿海赛洛城,69,百子湾,,,朝阳,7号线百子湾站,17,塔楼板楼塔板结合平房 2007年,,,http://bj.lianjia.com/xiaoqu/1111027381719/,,45809,82,,13,
,,,新城国际,78,东大桥,,,朝阳,1号线永安里站,2,塔楼板楼塔板结合 2000年,,,http://bj.lianjia.com/xiaoqu/1111027380611/,,82516,81,,,
,,,北苑家园望春园,21,北苑,和平街一中,,朝阳,5号线立水桥南站,11,塔楼板楼塔板结合 2008年,,,http://bj.lianjia.com/xiaoqu/1111027376257/,,46305,80,,1,
,,,安贞西里,32,安贞,,,朝阳,8号线北土城站,6,塔楼板楼塔板结合平房 1984年,,,http://bj.lianjia.com/xiaoqu/1111027375686/,,61209,77,,33,
,,,中国铁建广场,29,北苑,,,朝阳,13号线北苑站,0,塔楼 2013年,,,http://bj.lianjia.com/xiaoqu/1111046492139/,,31642,74,,,
,,,苹果社区南区,50,双井,,,朝阳,10号线双井站,10,塔楼板楼塔板结合 1999年,,,http://bj.lianjia.com/xiaoqu/1111027378713/,,63834,73,,6,
,,,富力又一城C区,33,豆各庄,芳草地学校富力分校,,朝阳,,21,塔楼板楼塔板结合 2009年,,,http://bj.lianjia.com/xiaoqu/1111027374303/,,39448,72,,,
,,,安贞里,21,安贞,,,朝阳,5号线和平西桥站,5,塔楼板楼塔板结合 1982年,,,http://bj.lianjia.com/xiaoqu/1111027375683/,,58925,71,,36,
