building,prper,names,rents,locs2,schools,locs1,lines,sales,years,houses,comper,url,build,prices,counts,devloper,discribe
3栋,暂无信息,卫国道59,1,唐家口,,河东,,0,未知年,94户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211290148351117/,板楼,16235,2,暂无信息,暂无容积率信息  暂无绿化率信息
10栋,0.5元/平米/月,富园公寓,2,富民路,松竹里小学,河东,津滨9号线中山门站,0,1995年,450户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045530925/,板楼,18314,4,河东建委,容积率/1.65  绿化率/15%
13栋,3.9元/平米/月,朝华园,2,常州道,,河东,2号线靖江路站,0,2012年,942户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211047238043/,塔楼/板楼,12470,1,无开发商,容积率/1.5  绿化率/10%
4栋,0.5元/平米/月,十二经路16,4,大王庄,一中心小学,河东,津滨9号线十一经路站,0,1988年,306户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811051442870/,板楼,18639,1,天津建委,容积率/1.4  绿化率/15%
2栋,0.5元/平米/月,电传所路11号院,0,二号桥街,,河东,津滨9号线二号桥站,0,1989年,33户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211064148379/,板楼,12461,0,无开发商,容积率/1.5  绿化率/10%
6栋,1.5元/平米/月,乐东馨园,0,常州道,,河东,2号线靖江路站,0,2009年,392户,天津市帝旺物业管理有限公司,http://tj.lianjia.com/xiaoqu/2811050887287/,板楼,18363,3,天津亿兆房地产开发有限公司,容积率/2.4  绿化率/30%
23栋,0.75元/平米/月,工业大学家属院,16,唐家口,河东实验小学,河东,2号线顺驰桥站,0,1995年,1550户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045569476/,板楼,17443,3,无开发商,容积率/1.6  绿化率/10%
6栋,0.8元/平米/月,日月家园,4,唐家口,,河东,2号线远洋国际中心站,2,2003年,273户,暂无信息,http://tj.lianjia.com/xiaoqu/1211045488927/,板楼,18317,3,天津日月房地产开发有限公司,容积率/1.3  绿化率/22%
1栋,0.5元/平米/月,津塘路29,2,大王庄,一中心小学,河东,津滨9号线十一经路站,0,1990年,96户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811051049007/,板楼,17957,3,无开发商,容积率/1.5  绿化率/10%
3栋,0.5元/平米/月,嘉禧园,3,唐家口,,河东,,0,2003年,179户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045673815/,板楼,18013,4,无开发商,容积率/1.35  绿化率/10%
1栋,2元/平米/月,联盛大厦,23,唐家口,,河东,2号线远洋国际中心站,0,2002年,357户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046017907/,塔楼,18432,3,无开发商,容积率/1.5  绿化率/10%
1栋,0.75元/平米/月,彩阳里,5,向阳楼,二中心小学,河东,2号线靖江路站,0,2000年,84户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045587002/,板楼,16453,3,无开发商,容积率/1.5  绿化率/10%
13栋,0.65元/平米/月,真理园,7,常州道,,河东,2号线翠阜新村站,0,2004年,954户,天津市丰达物业管理有限公司,http://tj.lianjia.com/xiaoqu/1211046757269/,板楼,16989,3,河东美东房地产开发有限公司,容积率/1.35  绿化率/15%
11栋,0.5元/平米/月,万东路118号,2,向阳楼,,河东,,0,1988年,599户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811051071947/,板楼,17302,3,无开发商,容积率/1.5  绿化率/10%
2栋,0.5元/平米/月,大直沽前街,0,大直沽,,河东,津滨9号线直沽站,0,1995年,150户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046846076/,板楼,17259,3,无开发商,容积率/1.5  绿化率/10%
11栋,0.6元/平米/月,爱营里,12,常州道,,河东,2号线翠阜新村站,0,1990年,409户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045419984/,板楼/塔板结合,15490,3,无开发商,容积率/1.5  绿化率/10%
2栋,暂无信息,唐口新村九段,1,唐家口,缘诚小学,河东,,0,未知年,96户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045685975/,未知类型,16651,3,天津建委,容积率/1.6  绿化率/10%
2栋,0.5元/平米/月,津塘路37,2,大王庄,六纬路小学,河东,津滨9号线直沽站,0,1990年,142户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811051034546/,板楼,15193,3,无开发商,容积率/1.5  绿化率/10%
6栋,0.75元/平米/月,地毯路18号院,0,二号桥街,,河东,津滨9号线二号桥站,0,1997年,600户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211047647735/,板楼,13432,3,天津建委,暂无容积率信息  暂无绿化率信息
9栋,0.75元/平米/月,电传所路1号院,5,二号桥街,,河东,津滨9号线二号桥站,0,1995年,464户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211047573735/,板楼,12290,3,无开发商,容积率/1.5  绿化率/10%
4栋,0.5元/平米/月,虎丘路小区,5,中山门街,友爱道小学,河东,津滨9号线中山门站,0,1980年,212户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811051300797/,板楼,13679,3,无开发商,容积率/1.5  绿化率/10%
3栋,暂无信息,伯苓大厦,4,大直沽,,河东,津滨9号线直沽站,0,未知年,219户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1210865907346516/,塔楼/板楼,13348,3,暂无信息,暂无容积率信息  暂无绿化率信息
29栋,0.5元/平米/月,红旗巷,5,二号桥街,,河东,津滨9号线二号桥站,0,1983年,2112户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211047586938/,板楼,12505,3,无开发商,容积率/1.5  绿化率/10%
5栋,1.5元/平米/月,城市星座大厦,14,春华街,,河东,2号线天津站站,0,2005年,577户,天津顺驰发展有限公司,http://tj.lianjia.com/xiaoqu/1211045458045/,板楼,25735,4,天津顺驰发展有限公司,容积率/2.8  绿化率/30%
13栋,0.15元/平米/月,冠云西里,3,万新村,嵩山道小学,河东,2号线屿东城站,0,1988年,1214户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045571803/,板楼,13748,3,无开发商,容积率/1.6  绿化率/10%
7栋,0.8元/平米/月,龙泓园,2,大王庄,一中心小学,河东,津滨9号线十一经路站,1,2004年,408户,天津和泓物业服务管理有限公司,http://tj.lianjia.com/xiaoqu/1211045516904/,板楼,24280,4,天津市新型建筑材料房地产开发公司,容积率/1.12  绿化率/10%
2栋,暂无信息,十纬路,3,大王庄,,河东,津滨9号线十一经路站,0,未知年,49户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1210275693276541/,板楼,24135,4,天津建委,暂无容积率信息  暂无绿化率信息
2栋,2.3元/平米/月,尚东馨园,3,上杭路,缘诚小学,河东,,1,2011年,362户,大连万达物业管理有限公司天津分公司,http://tj.lianjia.com/xiaoqu/1211045573325/,塔楼,23651,4,天津市河东万达广场投资有限公司,容积率/1.6  绿化率/10%
3栋,暂无信息,喜悦购物广场,8,太阳城,,河东,2号线屿东城站,0,未知年,164户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046621981/,未知类型,19911,4,天津建委,容积率/1.63  绿化率/10%
3栋,1.5元/平米/月,东尚名居,11,上杭路,缘诚小学,河东,,0,2007年,420户,天津市丰达物业管理有限公司,http://tj.lianjia.com/xiaoqu/1211045550568/,板楼,21662,4,天津汇祺置业有限公司,容积率/3.5  绿化率/25%
4栋,0.4元/平米/月,恋日花园,2,春华街,,河东,2号线顺驰桥站,0,2004年,115户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811050887841/,板楼,22837,4,无开发商,容积率/1.5  绿化率/10%
5栋,1元/平米/月,向阳花园,7,向阳楼,二中心小学,河东,2号线靖江路站,0,1997年,301户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045618982/,板楼,19650,4,无开发商,容积率/1.6  绿化率/10%
